1:
 num     #instances         #bytes  class name (module)
 332:           367           5872  tools.jackson.databind.introspect.AnnotationMap
 333:           183           5856  jdk.jfr.internal.SettingsManager$InternalSetting (jdk.jfr@21.0.12)
 334:            13           5840  [Ljava.util.concurrent.ForkJoinTask; (java.base@21.0.12)
 335:           181           5792  java.lang.ThreadLocal$ThreadLocalMap$Entry (java.base@21.0.12)
 336:           181           5792  java.util.logging.LogManager$LogNode (java.logging@21.0.12)
 337:           241           5784  java.util.Date (java.base@21.0.12)
 338:           357           5712  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcomes
 339:           356           5696  java.util.concurrent.ConcurrentHashMap$ValuesView (java.base@21.0.12)
 340:           237           5688  java.util.LinkedList$Node (java.base@21.0.12)
 341:           118           5664  sun.security.util.MemoryCache$SoftCacheEntry (java.base@21.0.12)
 342:           203           5656  [Lorg.springframework.core.annotation.AnnotationTypeMapping;
 343:           233           5616  [Ljava.lang.reflect.TypeVariable; (java.base@21.0.12)
 344:            99           5544  org.springframework.boot.loader.zip.ZipCentralDirectoryFileHeaderRecord
 345:            62           5456  org.springframework.beans.PropertyDescriptorUtils$BasicPropertyDescriptor
 346:           340           5440  java.util.concurrent.atomic.AtomicBoolean (java.base@21.0.12)
 347:           339           5424  org.apache.commons.logging.impl.Slf4jLogFactory$Slf4jLocationAwareLog
 348:           226           5424  org.springframework.boot.loader.net.protocol.jar.UrlJarManifest
 349:           338           5408  java.util.Collections$UnmodifiableSet (java.base@21.0.12)
 350:           135           5400  org.apache.kafka.common.protocol.Errors
 351:           111           5328  java.lang.invoke.BoundMethodHandle$Species_LJ (java.base@21.0.12)
 352:           220           5280  org.apache.kafka.common.protocol.types.ArrayOf
 353:           219           5256  java.util.concurrent.ConcurrentHashMap$KeySetView (java.base@21.0.12)
 354:           328           5248  java.lang.Character$UnicodeBlock (java.base@21.0.12)
 355:           131           5240  java.security.ProtectionDomain (java.base@21.0.12)
 356:            93           5208  org.apache.kafka.common.message.ApiMessageType
 357:           216           5184  java.util.zip.Inflater$InflaterZStreamRef (java.base@21.0.12)
 358:           108           5184  sun.nio.cs.ISO_8859_1$Encoder (java.base@21.0.12)
 359:           161           5152  sun.reflect.annotation.AnnotationType (java.base@21.0.12)
 360:           160           5120  java.util.Collections$SynchronizedMap (java.base@21.0.12)
 361:           127           5080  java.security.CodeSource (java.base@21.0.12)
 362:           127           5080  org.apache.kafka.common.metrics.stats.WindowedCount
 363:           315           5040  sun.reflect.generics.tree.TypeVariableSignature (java.base@21.0.12)
 364:           208           4992  java.util.BitSet (java.base@21.0.12)
 365:           103           4944  java.lang.invoke.BoundMethodHandle$Species_LLJ (java.base@21.0.12)
 366:           154           4928  org.postgresql.jdbc.FieldMetadata
 367:            68           4896  java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask (java.base@21.0.12)
 368:           306           4896  java.util.concurrent.atomic.AtomicReference (java.base@21.0.12)
 369:            61           4880  [Lorg.springframework.util.ConcurrentReferenceHashMap$Segment;
 370:           203           4872  org.springframework.core.annotation.AnnotationTypeMapping$MirrorSets
 371:           202           4848  tools.jackson.databind.introspect.MemberKey
 372:           201           4824  org.hibernate.validator.internal.engine.constraintvalidation.ClassBasedValidatorDescriptor
 373:           301           4816  org.springframework.core.convert.TypeDescriptor$$Lambda/0x00007b807c0d6ab8
 374:            20           4800  org.postgresql.core.v3.QueryExecutorImpl
 375:           299           4784  org.apache.kafka.common.metrics.Sensor$$Lambda/0x00007b807c9b0220
