1:
 num     #instances         #bytes  class name (module)
 315:           186           5952  java.util.concurrent.atomic.LongAdder (java.base@21.0.12)
 316:           123           5904  java.lang.invoke.BoundMethodHandle$Species_LLLL (java.base@21.0.12)
 317:            82           5904  org.hibernate.validator.internal.metadata.descriptor.ConstraintDescriptorImpl
 318:           367           5872  tools.jackson.databind.introspect.AnnotationMap
 319:           201           5864  [Lorg.springframework.core.annotation.AnnotationTypeMapping$MirrorSets$MirrorSet;
 320:           183           5856  jdk.jfr.internal.SettingsManager$InternalSetting (jdk.jfr@21.0.12)
 321:           181           5792  java.util.logging.LogManager$LogNode (java.logging@21.0.12)
 322:           241           5784  java.util.Date (java.base@21.0.12)
 323:           357           5712  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcomes
 324:           355           5680  java.util.concurrent.ConcurrentHashMap$ValuesView (java.base@21.0.12)
 325:           118           5664  sun.security.util.MemoryCache$SoftCacheEntry (java.base@21.0.12)
 326:           233           5616  [Ljava.lang.reflect.TypeVariable; (java.base@21.0.12)
 327:            99           5544  org.springframework.boot.loader.zip.ZipCentralDirectoryFileHeaderRecord
 328:            62           5456  org.springframework.beans.PropertyDescriptorUtils$BasicPropertyDescriptor
 329:           339           5424  org.apache.commons.logging.impl.Slf4jLogFactory$Slf4jLocationAwareLog
 330:           226           5424  org.springframework.boot.loader.net.protocol.jar.UrlJarManifest
 331:            75           5400  org.apache.catalina.connector.InputBuffer
 332:            75           5400  org.apache.coyote.http11.filters.ChunkedInputFilter
 333:           135           5400  org.apache.kafka.common.protocol.Errors
 334:           225           5400  org.apache.tomcat.util.http.MimeHeaders
 335:           193           5376  [Lorg.springframework.core.annotation.AnnotationTypeMapping;
 336:           335           5360  java.util.Collections$UnmodifiableSet (java.base@21.0.12)
 337:           111           5328  java.lang.invoke.BoundMethodHandle$Species_LJ (java.base@21.0.12)
 338:           220           5280  org.apache.kafka.common.protocol.types.ArrayOf
 339:           328           5248  java.lang.Character$UnicodeBlock (java.base@21.0.12)
 340:           131           5240  java.security.ProtectionDomain (java.base@21.0.12)
 341:           218           5232  java.util.concurrent.ConcurrentHashMap$KeySetView (java.base@21.0.12)
 342:            93           5208  org.apache.kafka.common.message.ApiMessageType
 343:            46           5152  sun.nio.ch.SocketChannelImpl (java.base@21.0.12)
 344:           161           5152  sun.reflect.annotation.AnnotationType (java.base@21.0.12)
 345:           214           5136  java.util.zip.Inflater$InflaterZStreamRef (java.base@21.0.12)
 346:           160           5120  java.util.Collections$SynchronizedMap (java.base@21.0.12)
 347:           213           5112  java.util.LinkedList$Node (java.base@21.0.12)
 348:           127           5080  java.security.CodeSource (java.base@21.0.12)
 349:           127           5080  org.apache.kafka.common.metrics.stats.WindowedCount
 350:           158           5056  java.lang.ThreadLocal$ThreadLocalMap$Entry (java.base@21.0.12)
 351:           315           5040  sun.reflect.generics.tree.TypeVariableSignature (java.base@21.0.12)
 352:           207           4968  java.util.BitSet (java.base@21.0.12)
 353:           103           4944  java.lang.invoke.BoundMethodHandle$Species_LLJ (java.base@21.0.12)
 354:           154           4928  org.postgresql.jdbc.FieldMetadata
 355:            68           4896  java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask (java.base@21.0.12)
 356:            61           4880  [Lorg.springframework.util.ConcurrentReferenceHashMap$Segment;
 357:           202           4848  tools.jackson.databind.introspect.MemberKey
 358:           201           4824  org.hibernate.validator.internal.engine.constraintvalidation.ClassBasedValidatorDescriptor
 359:           301           4816  java.util.concurrent.atomic.AtomicBoolean (java.base@21.0.12)
 360:           301           4816  org.springframework.core.convert.TypeDescriptor$$Lambda/0x00007dbc5c0d6ab8
 361:           150           4800  [Lorg.apache.coyote.http11.InputFilter;
 362:           150           4800  [Lorg.apache.coyote.http11.OutputFilter;
 363:            75           4800  org.apache.catalina.connector.OutputBuffer
 364:            75           4800  org.apache.tomcat.util.http.Parameters
 365:           150           4800  org.apache.tomcat.util.http.parser.HttpHeaderParser
 366:           150           4800  org.apache.tomcat.util.http.parser.HttpHeaderParser$HeaderParseData
 367:            20           4800  org.postgresql.core.v3.QueryExecutorImpl
 368:           295           4720  jdk.proxy2.$Proxy38 (jdk.proxy2)
 369:           295           4720  org.apache.kafka.common.metrics.Sensor$$Lambda/0x00007dbc5c9ad9d0
 370:            84           4704  java.lang.Module (java.base@21.0.12)
 371:           196           4704  jdk.jfr.EventType (jdk.jfr@21.0.12)
 372:           192           4688  [Ltools.jackson.databind.JavaType;
 373:            74           4680  [Ljava.util.concurrent.atomic.AtomicLong; (java.base@21.0.12)
 374:           193           4632  org.springframework.core.annotation.AnnotationTypeMapping$MirrorSets
 375:            96           4608  jdk.jfr.internal.Type (jdk.jfr@21.0.12)
