1:
 num     #instances         #bytes  class name (module)
 280:           203           8120  sun.nio.cs.UTF_8$Decoder (java.base@21.0.12)
 281:           200           8000  org.apache.coyote.AsyncStateMachine
 282:           200           8000  org.apache.coyote.http11.filters.ChunkedOutputFilter
 283:           200           8000  org.apache.coyote.http11.filters.IdentityInputFilter
 284:           200           8000  org.apache.tomcat.util.log.UserDataHelper
 285:           284           7976  [Ljava.lang.reflect.Parameter; (java.base@21.0.12)
 286:           331           7944  io.micrometer.prometheusmetrics.MicrometerCollector
 287:           331           7944  org.springframework.cglib.core.Signature
 288:           110           7920  org.springframework.core.annotation.AnnotatedMethod$AnnotatedMethodParameter
 289:           492           7872  java.util.HashMap$KeySet (java.base@21.0.12)
 290:           236           7840  [Lsun.security.x509.RDN; (java.base@21.0.12)
 291:           490           7840  org.apache.kafka.common.metrics.Sensor$$Lambda/0x00007d4f6c9a0dc0
 292:           487           7792  tools.jackson.databind.node.StringNode
 293:           239           7648  org.apache.kafka.common.metrics.stats.Rate
 294:           471           7536  org.springframework.boot.autoconfigure.condition.ConditionMessage
 295:           235           7520  sun.nio.fs.UnixPath (java.base@21.0.12)
 296:           308           7392  java.util.regex.Pattern$BmpCharProperty (java.base@21.0.12)
 297:            66           7392  org.springframework.beans.GenericTypeAwarePropertyDescriptor
 298:           131           7336  jdk.internal.module.ModuleReferenceImpl (java.base@21.0.12)
 299:           229           7328  org.apache.kafka.common.metrics.stats.Meter
 300:           305           7320  org.springframework.context.annotation.BeanMethod
 301:           452           7232  java.util.WeakHashMap$KeySet (java.base@21.0.12)
 302:           226           7232  java.util.zip.ZipFile$CleanableResource (java.base@21.0.12)
 303:           224           7168  org.springframework.boot.loader.jar.NestedJarFileResources
 304:           280           7112  [Lsun.reflect.generics.tree.TypeSignature; (java.base@21.0.12)
 305:           110           7040  java.nio.DirectByteBuffer (java.base@21.0.12)
 306:           145           6960  org.springframework.core.annotation.TypeMappedAnnotations
 307:           285           6840  tools.jackson.databind.util.internal.PrivateMaxEntriesMap$WeightedValue
 308:           284           6816  java.lang.reflect.Executable$ParameterData (java.base@21.0.12)
 309:           283           6792  io.lettuce.core.protocol.CommandArgs$ProtocolKeywordArgument
 310:           210           6720  org.springframework.boot.loader.zip.FileDataBlock
 311:           118           6608  sun.security.x509.X509CertInfo (java.base@21.0.12)
 312:           272           6528  sun.reflect.generics.tree.FormalTypeParameter (java.base@21.0.12)
 313:           116           6496  java.lang.invoke.DirectMethodHandle$StaticAccessor (java.base@21.0.12)
 314:           270           6480  jdk.jfr.internal.settings.BooleanValue (jdk.jfr@21.0.12)
 315:           161           6440  java.lang.invoke.DirectMethodHandle$Special (java.base@21.0.12)
 316:           201           6432  jdk.jfr.internal.EventControl (jdk.jfr@21.0.12)
 317:           201           6432  jdk.jfr.internal.settings.EnabledSetting (jdk.jfr@21.0.12)
 318:           200           6400  [Lorg.apache.tomcat.util.http.ServerCookie;
 319:           200           6400  org.apache.catalina.core.ApplicationFilterChain
 320:           200           6400  org.apache.coyote.http11.filters.BufferedInputFilter
 321:           200           6400  org.apache.coyote.http11.filters.IdentityOutputFilter
 322:           200           6400  org.apache.tomcat.util.buf.B2CConverter
 323:           200           6400  org.apache.tomcat.util.buf.UEncoder
 324:           198           6336  org.springframework.core.io.ClassPathResource
 325:            72           6336  tools.jackson.databind.ser.BeanPropertyWriter
 326:           261           6264  javax.management.ImmutableDescriptor (java.management@21.0.12)
 327:            52           6240  java.lang.Thread (java.base@21.0.12)
 328:           382           6208  [Lorg.apache.kafka.common.metrics.Sensor;
 329:           258           6192  org.apache.kafka.common.metrics.stats.CumulativeSum
 330:           256           6144  io.lettuce.core.protocol.CommandArgs$IntegerArgument
 331:           256           6144  java.beans.MethodRef (java.desktop@21.0.12)
 332:           192           6144  java.util.concurrent.atomic.LongAdder (java.base@21.0.12)
 333:           153           6120  org.springframework.web.util.pattern.LiteralPathElement
 334:           152           6080  org.apache.kafka.common.metrics.stats.Max
 335:           126           6048  java.lang.invoke.BoundMethodHandle$Species_LLLL (java.base@21.0.12)
 336:           108           6048  java.util.logging.Logger (java.logging@21.0.12)
 337:           189           6048  org.springframework.web.util.pattern.SeparatorPathElement
 338:           249           5976  sun.reflect.generics.scope.MethodScope (java.base@21.0.12)
 339:           248           5952  java.security.Provider$UString (java.base@21.0.12)
 340:           204           5920  [Lorg.springframework.core.annotation.AnnotationTypeMapping$MirrorSets$MirrorSet;
 341:            82           5904  org.hibernate.validator.internal.metadata.descriptor.ConstraintDescriptorImpl
 342:           367           5872  tools.jackson.databind.introspect.AnnotationMap
 343:           183           5856  jdk.jfr.internal.SettingsManager$InternalSetting (jdk.jfr@21.0.12)
 344:           146           5840  org.apache.kafka.common.metrics.stats.WindowedSum
 345:           241           5784  java.util.Date (java.base@21.0.12)
 346:           180           5760  java.util.logging.LogManager$LogNode (java.logging@21.0.12)
 347:           357           5712  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcomes
 348:           118           5664  sun.security.util.MemoryCache$SoftCacheEntry (java.base@21.0.12)
 349:           353           5648  java.util.concurrent.ConcurrentHashMap$ValuesView (java.base@21.0.12)
 350:           176           5632  org.apache.kafka.common.MetricNameTemplate
 351:           233           5616  [Ljava.lang.reflect.TypeVariable; (java.base@21.0.12)
 352:           350           5600  java.util.concurrent.atomic.AtomicBoolean (java.base@21.0.12)
 353:            69           5520  org.springframework.web.method.HandlerMethod
 354:            98           5488  org.springframework.boot.loader.zip.ZipCentralDirectoryFileHeaderRecord
 355:            62           5456  org.springframework.beans.PropertyDescriptorUtils$BasicPropertyDescriptor
 356:           196           5424  [Lorg.springframework.core.annotation.AnnotationTypeMapping;
 357:           135           5400  org.apache.kafka.common.protocol.Errors
 358:           336           5376  org.apache.commons.logging.impl.Slf4jLogFactory$Slf4jLocationAwareLog
 359:           224           5376  org.springframework.boot.loader.net.protocol.jar.UrlJarManifest
 360:           110           5280  java.lang.invoke.BoundMethodHandle$Species_LJ (java.base@21.0.12)
 361:           220           5280  org.apache.kafka.common.protocol.types.ArrayOf
 362:           219           5256  java.util.LinkedList$Node (java.base@21.0.12)
 363:           328           5248  java.lang.Character$UnicodeBlock (java.base@21.0.12)
 364:           214           5232  [Ltools.jackson.databind.JavaType;
 365:            93           5208  org.apache.kafka.common.message.ApiMessageType
 366:           130           5200  java.security.ProtectionDomain (java.base@21.0.12)
 367:           160           5120  java.util.Collections$SynchronizedMap (java.base@21.0.12)
 368:           320           5120  java.util.Collections$UnmodifiableSet (java.base@21.0.12)
 369:           160           5120  sun.reflect.annotation.AnnotationType (java.base@21.0.12)
 370:           213           5112  java.util.zip.Inflater$InflaterZStreamRef (java.base@21.0.12)
 371:           159           5088  com.sun.jmx.mbeanserver.ConvertingMethod (java.management@21.0.12)
 372:           105           5040  java.lang.invoke.BoundMethodHandle$Species_LLJ (java.base@21.0.12)
 373:           126           5040  java.security.CodeSource (java.base@21.0.12)
 374:           315           5040  sun.reflect.generics.tree.TypeVariableSignature (java.base@21.0.12)
 375:           208           4992  java.util.BitSet (java.base@21.0.12)
 376:           155           4960  org.postgresql.jdbc.FieldMetadata
 377:            61           4880  [Lorg.springframework.util.ConcurrentReferenceHashMap$Segment;
 378:           202           4848  tools.jackson.databind.introspect.MemberKey
