1:
 num     #instances         #bytes  class name (module)
 249:           114           9120  org.springframework.boot.loader.zip.ZipContent
 250:           283           9056  io.lettuce.core.protocol.CommandKeyword
 251:           188           9024  java.lang.invoke.DirectMethodHandle$Accessor (java.base@21.0.12)
 252:           110           8800  org.apache.coyote.http11.Http11InputBuffer
 253:           363           8712  java.util.ImmutableCollections$SetN (java.base@21.0.12)
 254:           270           8640  sun.reflect.generics.reflectiveObjects.TypeVariableImpl (java.base@21.0.12)
 255:           134           8576  java.lang.module.ModuleDescriptor (java.base@21.0.12)
 256:           357           8568  java.lang.Double (java.base@21.0.12)
 257:           354           8496  sun.security.x509.AlgorithmId (java.base@21.0.12)
 258:           131           8384  java.nio.DirectByteBuffer (java.base@21.0.12)
 259:           209           8360  sun.security.pkcs11.SunPKCS11$Descriptor (jdk.crypto.cryptoki@21.0.12)
 260:           116           8352  org.springframework.core.annotation.AnnotatedMethod$AnnotatedMethodParameter
 261:           342           8208  jdk.internal.loader.AbstractClassLoaderValue$Sub (java.base@21.0.12)
 262:           126           8064  io.netty.channel.DefaultChannelHandlerContext
 263:           504           8064  java.util.HashMap$KeySet (java.base@21.0.12)
 264:           336           8064  org.apache.kafka.common.metrics.stats.CumulativeSum
 265:           331           7944  io.micrometer.prometheusmetrics.MicrometerCollector
 266:           331           7944  org.springframework.cglib.core.Signature
 267:           110           7920  org.apache.catalina.connector.InputBuffer
 268:           110           7920  org.apache.coyote.http11.filters.ChunkedInputFilter
 269:           198           7920  org.apache.kafka.common.metrics.stats.Max
 270:           330           7920  org.apache.tomcat.util.http.MimeHeaders
 271:           483           7856  [Lorg.apache.kafka.common.metrics.Sensor;
 272:           236           7840  [Lsun.security.x509.RDN; (java.base@21.0.12)
 273:           279           7792  [Ljava.lang.reflect.Parameter; (java.base@21.0.12)
 274:           487           7792  tools.jackson.databind.node.StringNode
 275:           240           7680  java.nio.DirectByteBuffer$Deallocator (java.base@21.0.12)
 276:           238           7616  sun.nio.fs.UnixPath (java.base@21.0.12)
 277:           471           7536  org.springframework.boot.autoconfigure.condition.ConditionMessage
 278:           234           7488  org.apache.kafka.common.MetricNameTemplate
 279:           186           7440  org.apache.kafka.common.metrics.stats.WindowedSum
 280:           308           7392  java.util.regex.Pattern$BmpCharProperty (java.base@21.0.12)
 281:            66           7392  org.springframework.beans.GenericTypeAwarePropertyDescriptor
 282:           131           7336  jdk.internal.module.ModuleReferenceImpl (java.base@21.0.12)
 283:           305           7320  org.springframework.context.annotation.BeanMethod
 284:           456           7296  java.util.WeakHashMap$KeySet (java.base@21.0.12)
 285:           228           7296  java.util.zip.ZipFile$CleanableResource (java.base@21.0.12)
 286:           226           7232  org.springframework.boot.loader.jar.NestedJarFileResources
 287:           299           7176  javax.management.ImmutableDescriptor (java.management@21.0.12)
 288:           220           7040  [Lorg.apache.coyote.http11.InputFilter;
 289:           220           7040  [Lorg.apache.coyote.http11.OutputFilter;
 290:           110           7040  org.apache.catalina.connector.OutputBuffer
 291:           110           7040  org.apache.tomcat.util.http.Parameters
 292:           220           7040  org.apache.tomcat.util.http.parser.HttpHeaderParser
 293:           220           7040  org.apache.tomcat.util.http.parser.HttpHeaderParser$HeaderParseData
 294:           292           7008  tools.jackson.databind.util.internal.PrivateMaxEntriesMap$WeightedValue
 295:           145           6960  org.springframework.core.annotation.TypeMappedAnnotations
 296:           283           6792  io.lettuce.core.protocol.CommandArgs$ProtocolKeywordArgument
 297:           212           6784  org.springframework.boot.loader.zip.FileDataBlock
 298:           279           6696  java.lang.reflect.Executable$ParameterData (java.base@21.0.12)
 299:           166           6640  org.springframework.web.util.pattern.LiteralPathElement
 300:           118           6608  sun.security.x509.X509CertInfo (java.base@21.0.12)
 301:            55           6600  java.lang.Thread (java.base@21.0.12)
 302:           205           6560  org.springframework.web.util.pattern.SeparatorPathElement
 303:           163           6520  sun.reflect.generics.repository.MethodRepository (java.base@21.0.12)
 304:            81           6480  org.springframework.web.method.HandlerMethod
 305:           270           6480  sun.reflect.generics.tree.FormalTypeParameter (java.base@21.0.12)
 306:           201           6432  org.springframework.core.io.ClassPathResource
 307:           200           6400  java.util.concurrent.atomic.LongAdder (java.base@21.0.12)
 308:            72           6336  tools.jackson.databind.ser.BeanPropertyWriter
 309:           196           6272  jdk.jfr.internal.EventControl (jdk.jfr@21.0.12)
 310:           196           6272  jdk.jfr.internal.settings.EnabledSetting (jdk.jfr@21.0.12)
 311:           195           6240  com.sun.jmx.mbeanserver.ConvertingMethod (java.management@21.0.12)
 312:           260           6240  jdk.jfr.internal.settings.BooleanValue (jdk.jfr@21.0.12)
 313:           110           6160  [Lorg.apache.catalina.core.ApplicationFilterConfig;
 314:           110           6160  org.apache.catalina.connector.Response
 315:           110           6160  org.apache.catalina.mapper.MappingData
 316:           110           6160  org.apache.coyote.http11.Http11OutputBuffer
 317:           256           6144  io.lettuce.core.protocol.CommandArgs$IntegerArgument
 318:           256           6144  java.beans.MethodRef (java.desktop@21.0.12)
 319:           109           6104  java.util.logging.Logger (java.logging@21.0.12)
 320:           190           6080  sun.reflect.generics.tree.MethodTypeSignature (java.base@21.0.12)
 321:           151           6040  java.lang.invoke.DirectMethodHandle$Special (java.base@21.0.12)
 322:           248           5952  java.security.Provider$UString (java.base@21.0.12)
 323:            82           5904  org.hibernate.validator.internal.metadata.descriptor.ConstraintDescriptorImpl
 324:           367           5872  tools.jackson.databind.introspect.AnnotationMap
 325:           122           5856  java.lang.invoke.BoundMethodHandle$Species_LLLL (java.base@21.0.12)
 326:           183           5856  jdk.jfr.internal.SettingsManager$InternalSetting (jdk.jfr@21.0.12)
 327:            13           5840  [Ljava.util.concurrent.ForkJoinTask; (java.base@21.0.12)
 328:           199           5792  [Lorg.springframework.core.annotation.AnnotationTypeMapping$MirrorSets$MirrorSet;
 329:           181           5792  java.util.logging.LogManager$LogNode (java.logging@21.0.12)
 330:           241           5784  java.util.Date (java.base@21.0.12)
 331:           357           5712  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcomes
 332:           355           5680  java.util.concurrent.ConcurrentHashMap$ValuesView (java.base@21.0.12)
 333:           118           5664  sun.security.util.MemoryCache$SoftCacheEntry (java.base@21.0.12)
 334:            99           5544  org.springframework.boot.loader.zip.ZipCentralDirectoryFileHeaderRecord
 335:            62           5456  org.springframework.beans.PropertyDescriptorUtils$BasicPropertyDescriptor
