1:
 num     #instances         #bytes  class name (module)
 293:           308           7392  java.util.regex.Pattern$BmpCharProperty (java.base@21.0.12)
 294:            66           7392  org.springframework.beans.GenericTypeAwarePropertyDescriptor
 295:           131           7336  jdk.internal.module.ModuleReferenceImpl (java.base@21.0.12)
 296:           229           7328  org.apache.kafka.common.metrics.stats.Meter
 297:           305           7320  org.springframework.context.annotation.BeanMethod
 298:           452           7232  java.util.WeakHashMap$KeySet (java.base@21.0.12)
 299:           226           7232  java.util.zip.ZipFile$CleanableResource (java.base@21.0.12)
 300:           282           7168  [Lsun.reflect.generics.tree.TypeSignature; (java.base@21.0.12)
 301:           224           7168  org.springframework.boot.loader.jar.NestedJarFileResources
 302:           145           6960  org.springframework.core.annotation.TypeMappedAnnotations
 303:            78           6864  tools.jackson.databind.ser.BeanPropertyWriter
 304:           285           6840  java.lang.reflect.Executable$ParameterData (java.base@21.0.12)
 305:           283           6792  io.lettuce.core.protocol.CommandArgs$ProtocolKeywordArgument
 306:           210           6720  org.springframework.boot.loader.zip.FileDataBlock
 307:           118           6608  sun.security.x509.X509CertInfo (java.base@21.0.12)
 308:           274           6576  sun.reflect.generics.tree.FormalTypeParameter (java.base@21.0.12)
 309:           163           6520  java.lang.invoke.DirectMethodHandle$Special (java.base@21.0.12)
 310:           116           6496  java.lang.invoke.DirectMethodHandle$StaticAccessor (java.base@21.0.12)
 311:           101           6464  java.nio.DirectByteBuffer (java.base@21.0.12)
 312:           268           6432  jdk.jfr.internal.settings.BooleanValue (jdk.jfr@21.0.12)
 313:           200           6400  [Lorg.apache.tomcat.util.http.ServerCookie;
 314:           200           6400  jdk.jfr.internal.EventControl (jdk.jfr@21.0.12)
 315:           200           6400  jdk.jfr.internal.settings.EnabledSetting (jdk.jfr@21.0.12)
 316:           200           6400  org.apache.catalina.core.ApplicationFilterChain
 317:           200           6400  org.apache.coyote.http11.filters.BufferedInputFilter
 318:           200           6400  org.apache.coyote.http11.filters.IdentityOutputFilter
 319:           200           6400  org.apache.tomcat.util.buf.B2CConverter
 320:           200           6400  org.apache.tomcat.util.buf.UEncoder
 321:           132           6336  java.lang.invoke.BoundMethodHandle$Species_LLLL (java.base@21.0.12)
 322:           198           6336  org.springframework.core.io.ClassPathResource
 323:           393           6288  tools.jackson.databind.introspect.AnnotationMap
 324:           261           6264  javax.management.ImmutableDescriptor (java.management@21.0.12)
 325:           215           6248  [Lorg.springframework.core.annotation.AnnotationTypeMapping$MirrorSets$MirrorSet;
 326:           195           6240  java.util.concurrent.atomic.LongAdder (java.base@21.0.12)
 327:           382           6208  [Lorg.apache.kafka.common.metrics.Sensor;
 328:           258           6192  org.apache.kafka.common.metrics.stats.CumulativeSum
 329:           256           6144  io.lettuce.core.protocol.CommandArgs$IntegerArgument
 330:           256           6144  java.beans.MethodRef (java.desktop@21.0.12)
 331:           153           6120  org.springframework.web.util.pattern.LiteralPathElement
 332:           109           6104  java.util.logging.Logger (java.logging@21.0.12)
 333:           152           6080  org.apache.kafka.common.metrics.stats.Max
 334:           189           6048  org.springframework.web.util.pattern.SeparatorPathElement
 335:           250           6000  sun.reflect.generics.scope.MethodScope (java.base@21.0.12)
 336:           248           5952  java.security.Provider$UString (java.base@21.0.12)
 337:            82           5904  org.hibernate.validator.internal.metadata.descriptor.ConstraintDescriptorImpl
 338:           146           5840  org.apache.kafka.common.metrics.stats.WindowedSum
 339:           242           5808  java.util.Date (java.base@21.0.12)
 340:           181           5792  java.util.logging.LogManager$LogNode (java.logging@21.0.12)
 341:           120           5760  java.lang.invoke.BoundMethodHandle$Species_LJ (java.base@21.0.12)
 342:           357           5712  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcomes
 343:           206           5704  [Lorg.springframework.core.annotation.AnnotationTypeMapping;
 344:           236           5688  [Ljava.lang.reflect.TypeVariable; (java.base@21.0.12)
 345:           118           5664  sun.security.util.MemoryCache$SoftCacheEntry (java.base@21.0.12)
 346:           176           5632  org.apache.kafka.common.MetricNameTemplate
 347:           351           5616  java.util.concurrent.ConcurrentHashMap$ValuesView (java.base@21.0.12)
 348:            70           5600  org.springframework.web.method.HandlerMethod
 349:           349           5584  java.util.concurrent.atomic.AtomicBoolean (java.base@21.0.12)
 350:           231           5544  java.util.BitSet (java.base@21.0.12)
 351:            46           5520  java.lang.Thread (java.base@21.0.12)
 352:            98           5488  org.springframework.boot.loader.zip.ZipCentralDirectoryFileHeaderRecord
 353:            62           5456  org.springframework.beans.PropertyDescriptorUtils$BasicPropertyDescriptor
 354:           169           5408  org.postgresql.jdbc.FieldMetadata
 355:           135           5400  org.apache.kafka.common.protocol.Errors
 356:           112           5376  java.lang.invoke.BoundMethodHandle$Species_LLJ (java.base@21.0.12)
 357:           336           5376  org.apache.commons.logging.impl.Slf4jLogFactory$Slf4jLocationAwareLog
 358:           224           5376  org.springframework.boot.loader.net.protocol.jar.UrlJarManifest
 359:           219           5352  [Ltools.jackson.databind.JavaType;
 360:           220           5280  org.apache.kafka.common.protocol.types.ArrayOf
 361:           220           5280  tools.jackson.databind.introspect.MemberKey
 362:           328           5248  java.lang.Character$UnicodeBlock (java.base@21.0.12)
 363:            93           5208  org.apache.kafka.common.message.ApiMessageType
 364:           130           5200  java.security.ProtectionDomain (java.base@21.0.12)
 365:           160           5120  java.util.Collections$SynchronizedMap (java.base@21.0.12)
 366:           320           5120  java.util.Collections$UnmodifiableSet (java.base@21.0.12)
 367:           160           5120  sun.reflect.annotation.AnnotationType (java.base@21.0.12)
 368:           213           5112  java.util.LinkedList$Node (java.base@21.0.12)
 369:           213           5112  java.util.zip.Inflater$InflaterZStreamRef (java.base@21.0.12)
 370:           159           5088  com.sun.jmx.mbeanserver.ConvertingMethod (java.management@21.0.12)
 371:           316           5056  sun.reflect.generics.tree.TypeVariableSignature (java.base@21.0.12)
 372:           126           5040  java.security.CodeSource (java.base@21.0.12)
 373:             7           4976  [Ljava.util.concurrent.ForkJoinTask; (java.base@21.0.12)
 374:           206           4944  org.springframework.core.annotation.AnnotationTypeMapping$MirrorSets
 375:            61           4880  [Lorg.springframework.util.ConcurrentReferenceHashMap$Segment;
 376:           201           4824  org.hibernate.validator.internal.engine.constraintvalidation.ClassBasedValidatorDescriptor
 377:           120           4800  io.github.resilience4j.core.metrics.Measurement
