1:
 num     #instances         #bytes  class name (module)
 188:           818          14712  [Lsun.reflect.generics.tree.FormalTypeParameter; (java.base@21.0.12)
 189:           456          14592  jdk.jfr.SettingDescriptor (jdk.jfr@21.0.12)
 190:           601          14424  java.util.ArrayDeque (java.base@21.0.12)
 191:           450          14400  java.lang.ref.PhantomReference (java.base@21.0.12)
 192:           600          14400  tools.jackson.databind.type.ClassKey
 193:           297          14256  java.lang.invoke.BoundMethodHandle$Species_LLL (java.base@21.0.12)
 194:           475          14064  [Ljavax.management.ObjectName$Property; (java.management@21.0.12)
 195:           214          13696  java.util.zip.Inflater (java.base@21.0.12)
 196:           390          13536  [Ljava.lang.CharSequence; (java.base@21.0.12)
 197:           628          13376  [Lsun.reflect.generics.tree.ClassTypeSignature; (java.base@21.0.12)
 198:           553          13272  java.util.Arrays$ArrayList (java.base@21.0.12)
 199:           401          12832  java.nio.DirectByteBuffer$Deallocator (java.base@21.0.12)
 200:           178          12816  org.springframework.core.annotation.AnnotationTypeMapping
 201:           227          12712  org.springframework.core.type.classreading.SimpleAnnotationMetadata
 202:           588          12584  [Lsun.reflect.generics.tree.FieldTypeSignature; (java.base@21.0.12)
 203:             2          12424  jdk.internal.vm.StackChunk (java.base@21.0.12)
 204:           512          12288  io.netty.util.HashedWheelTimer$HashedWheelBucket
 205:           153          12240  java.net.URI (java.base@21.0.12)
 206:           505          12120  org.springframework.beans.MutablePropertyValues
 207:           500          12000  org.apache.kafka.common.header.internals.RecordHeaders
 208:           500          12000  org.springframework.aop.framework.autoproxy.AbstractAutoProxyCreator$ComposedCacheKey
 209:           494          11856  java.util.Collections$UnmodifiableRandomAccessList (java.base@21.0.12)
 210:           491          11784  java.util.Collections$SetFromMap (java.base@21.0.12)
 211:           489          11736  jdk.internal.reflect.DirectConstructorHandleAccessor (java.base@21.0.12)
 212:           478          11472  org.apache.kafka.common.protocol.types.CompactArrayOf
 213:           475          11400  org.springframework.beans.BeanMetadataAttribute
 214:           236          11328  sun.security.x509.X500Name (java.base@21.0.12)
 215:           471          11304  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcome
 216:           471          11304  org.springframework.boot.autoconfigure.condition.ConditionOutcome
 217:           234          11232  java.util.logging.LogManager$LoggerWeakRef (java.logging@21.0.12)
 218:            98          10976  org.springframework.boot.loader.jar.NestedJarFile$NestedJarEntry
 219:           456          10944  jdk.jfr.internal.EventControl$NamedControl (jdk.jfr@21.0.12)
 220:           341          10912  jdk.internal.math.FDBigInteger (java.base@21.0.12)
 221:           271          10840  org.springframework.boot.context.properties.source.ConfigurationPropertyName
 222:           271          10840  org.springframework.boot.context.properties.source.ConfigurationPropertyName$Elements
 223:           193          10808  org.springframework.context.annotation.ConfigurationClass
 224:           264          10560  io.micrometer.prometheusmetrics.PrometheusMeterRegistry$$Lambda/0x000073f2a880e820
 225:           264          10560  sun.security.util.KnownOIDs (java.base@21.0.12)
 226:           435          10440  java.util.concurrent.ConcurrentSkipListMap$Index (java.base@21.0.12)
 227:           217          10416  java.lang.invoke.LambdaFormEditor$Transform (java.base@21.0.12)
 228:           118          10384  java.util.regex.Pattern (java.base@21.0.12)
 229:           324          10368  java.util.RegularEnumSet (java.base@21.0.12)
 230:           272          10360  [Lorg.springframework.boot.context.properties.source.ConfigurationPropertyName$ElementType;
